InvoiceNo,InvoiceDate,CustomerID,ProductID,Category,UnitPrice,Quantity,Status,Country,TotalPrice
INV-004036,2023-07-23,CUST-04161,PROD-0035,Beauty,103000.0,2,Completed,Indonesia,206000.0
INV-004037,2023-04-21,CUST-02969,PROD-0040,Beauty,102000.0,1,Completed,Thailand,102000.0
INV-004038,2023-10-27,CUST-03058,PROD-0011,Electronics,11500000.0,2,Completed,Indonesia,23000000.0
INV-004039,2023-01-05,CUST-01504,PROD-0045,Beauty,69000.0,2,Completed,Indonesia,138000.0
INV-004040,2023-06-03,CUST-03324,PROD-0022,Sports,900000.0,1,Completed,Indonesia,900000.0
INV-004041,2023-05-09,CUST-04825,PROD-0098,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-004042,2023-05-06,CUST-01389,PROD-0021,Home & Garden,1680000.0,1,Completed,Vietnam,1680000.0
INV-004044,2023-12-22,CUST-03232,PROD-0022,Sports,900000.0,1,Completed,Indonesia,900000.0
INV-004045,2023-06-25,CUST-00003,PROD-0034,Clothing,124000.0,1,Completed,Malaysia,124000.0
INV-004046,2023-04-10,CUST-02960,PROD-0056,Beauty,133000.0,1,Completed,Singapore,133000.0
INV-004047,2023-04-29,CUST-00323,PROD-0003,Clothing,381000.0,1,Completed,Indonesia,381000.0
INV-004048,2023-05-06,CUST-04710,PROD-0029,Home & Garden,410000.0,1,Completed,Indonesia,410000.0
INV-004049,2023-06-02,CUST-01102,PROD-0021,Home & Garden,1680000.0,4,Completed,Vietnam,6720000.0
INV-004050,2023-01-03,CUST-01821,PROD-0049,Sports,460000.0,1,Completed,Indonesia,460000.0
INV-004051,2023-08-25,CUST-04333,PROD-0019,Sports,210000.0,2,Completed,Indonesia,420000.0
INV-004052,2023-02-26,CUST-02302,PROD-0052,Electronics,11460000.0,1,Completed,Indonesia,11460000.0
INV-004053,2023-03-08,CUST-03884,PROD-0056,Beauty,133000.0,1,Completed,Indonesia,133000.0
INV-004054,2023-01-08,CUST-02900,PROD-0002,Home & Garden,570000.0,1,Completed,Indonesia,570000.0
INV-004055,2023-08-05,CUST-01638,PROD-0035,Beauty,103000.0,1,Completed,Indonesia,103000.0
INV-004056,2023-02-26,CUST-01827,PROD-0087,Beauty,299000.0,4,Completed,Indonesia,1196000.0
INV-004057,2023-01-07,CUST-03362,PROD-0015,Home & Garden,290000.0,3,Completed,Indonesia,870000.0
INV-004058,2023-02-17,CUST-02320,PROD-0092,Sports,310000.0,1,Completed,Indonesia,310000.0
INV-004059,2023-06-28,CUST-00813,PROD-0050,Clothing,499000.0,1,Completed,Indonesia,499000.0
INV-004060,2023-04-02,CUST-01611,PROD-0059,Electronics,10360000.0,1,Completed,Singapore,10360000.0
INV-004061,2023-09-02,CUST-04288,PROD-0047,Sports,590000.0,3,Completed,Indonesia,1770000.0
INV-004062,2023-04-17,CUST-03457,PROD-0089,Sports,510000.0,3,Completed,Indonesia,1530000.0
INV-004063,2023-08-08,CUST-00369,PROD-0036,Sports,300000.0,2,Completed,Indonesia,600000.0
INV-004064,2023-10-09,CUST-00820,PROD-0066,Clothing,278000.0,1,Completed,Indonesia,278000.0
INV-004065,2023-03-30,CUST-04626,PROD-0025,Clothing,398000.0,1,Completed,Indonesia,398000.0
INV-004066,2023-04-23,CUST-02352,PROD-0072,Sports,930000.0,1,Completed,Thailand,930000.0
INV-004067,2023-09-12,CUST-00638,PROD-0099,Sports,620000.0,1,Completed,Indonesia,620000.0
INV-004068,2023-09-14,CUST-02747,PROD-0026,Electronics,12900000.0,1,Completed,Indonesia,12900000.0
INV-004069,2023-01-06,CUST-04672,PROD-0098,Clothing,293000.0,1,Completed,Singapore,293000.0
INV-004070,2023-04-26,CUST-03029,PROD-0096,Electronics,7960000.0,1,Completed,Indonesia,7960000.0
INV-004071,2023-01-22,CUST-04583,PROD-0073,Sports,390000.0,3,Completed,Malaysia,1170000.0
INV-004072,2023-12-28,CUST-04225,PROD-0056,Beauty,133000.0,2,Completed,Indonesia,266000.0
INV-004073,2023-04-27,CUST-04880,PROD-0044,Beauty,137000.0,1,Completed,Singapore,137000.0
INV-004074,2023-05-18,CUST-03947,PROD-0095,Electronics,12960000.0,1,Completed,Indonesia,12960000.0
INV-004075,2023-10-30,CUST-01921,PROD-0042,Sports,890000.0,1,Completed,Indonesia,890000.0
INV-004076,2023-04-23,CUST-04765,PROD-0100,Clothing,403000.0,2,Completed,Indonesia,806000.0
INV-004077,2023-09-08,CUST-00409,PROD-0040,Beauty,102000.0,2,Completed,Thailand,204000.0
INV-004078,2023-08-22,CUST-02406,PROD-0029,Home & Garden,410000.0,2,Completed,Indonesia,820000.0
INV-004079,2023-08-23,CUST-02260,PROD-0028,Beauty,202000.0,2,Completed,Indonesia,404000.0
INV-004080,2023-08-20,CUST-04442,PROD-0097,Home & Garden,1370000.0,1,Completed,Singapore,1370000.0
INV-004081,2023-08-01,CUST-03405,PROD-0033,Clothing,290000.0,1,Completed,Malaysia,290000.0
INV-004082,2023-10-11,CUST-01916,PROD-0052,Electronics,11460000.0,1,Completed,Malaysia,11460000.0
INV-004083,2023-06-02,CUST-03013,PROD-0085,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-004084,2023-11-08,CUST-04240,PROD-0096,Electronics,7960000.0,2,Completed,Indonesia,15920000.0
INV-004085,2023-12-23,CUST-03710,PROD-0061,Sports,780000.0,1,Completed,Vietnam,780000.0
INV-004087,2023-05-29,CUST-03155,PROD-0003,Clothing,381000.0,1,Completed,Indonesia,381000.0
INV-004088,2023-01-19,CUST-00273,PROD-0044,Beauty,137000.0,5,Completed,Singapore,685000.0
INV-004089,2023-09-18,CUST-03481,PROD-0076,Home & Garden,550000.0,1,Completed,Indonesia,550000.0
INV-004091,2023-04-04,CUST-04490,PROD-0018,Electronics,11080000.0,1,Completed,Indonesia,11080000.0
INV-004092,2023-05-24,CUST-04708,PROD-0083,Sports,890000.0,1,Completed,Indonesia,890000.0
INV-004093,2023-11-28,CUST-03704,PROD-0066,Clothing,278000.0,1,Completed,Singapore,278000.0
INV-004094,2023-11-03,CUST-02700,PROD-0087,Beauty,299000.0,2,Completed,Malaysia,598000.0
INV-004095,2023-08-01,CUST-01682,PROD-0074,Electronics,2120000.0,1,Completed,Vietnam,2120000.0
INV-004096,2023-11-13,CUST-04220,PROD-0089,Sports,510000.0,3,Completed,Indonesia,1530000.0
INV-004097,2023-06-11,CUST-03276,PROD-0004,Sports,180000.0,1,Completed,Singapore,180000.0
INV-004098,2023-03-12,CUST-02480,PROD-0074,Unknown,2120000.0,1,Completed,Malaysia,2120000.0
INV-004099,2023-11-28,CUST-00481,PROD-0034,Clothing,124000.0,4,Completed,Indonesia,496000.0
INV-004100,2023-12-16,CUST-04466,PROD-0052,Electronics,11460000.0,1,Completed,Indonesia,11460000.0
INV-004101,2023-02-01,CUST-01688,PROD-0024,Electronics,1160000.0,1,Completed,Indonesia,1160000.0
INV-004102,2023-01-08,CUST-04734,PROD-0087,Beauty,299000.0,2,Completed,Thailand,598000.0
INV-004103,2023-09-18,CUST-04763,PROD-0023,Home & Garden,1200000.0,1,Completed,Malaysia,1200000.0
INV-004104,2023-09-09,CUST-04396,PROD-0021,Home & Garden,1680000.0,2,Completed,Singapore,3360000.0
INV-004105,2023-04-30,CUST-01672,PROD-0099,Sports,620000.0,1,Completed,Singapore,620000.0
INV-004106,2023-06-07,CUST-04374,PROD-0055,Beauty,191000.0,1,Completed,Indonesia,191000.0
INV-004107,2023-01-16,CUST-02392,PROD-0021,Home & Garden,1680000.0,1,Completed,Indonesia,1680000.0
INV-004108,2023-12-12,CUST-01921,PROD-0012,Clothing,364000.0,2,Completed,Indonesia,728000.0
INV-004109,2023-01-10,CUST-04928,PROD-0089,Sports,510000.0,1,Completed,Indonesia,510000.0
INV-004110,2023-01-14,CUST-03429,PROD-0058,Sports,870000.0,2,Completed,Singapore,1740000.0
INV-004111,2023-08-13,CUST-02786,PROD-0069,Sports,650000.0,4,Completed,Indonesia,2600000.0
INV-004112,2023-05-20,CUST-04346,PROD-0021,Unknown,1680000.0,1,Completed,Indonesia,1680000.0
INV-004113,2023-12-24,CUST-02010,PROD-0007,Sports,640000.0,1,Completed,Indonesia,640000.0
INV-004114,2023-10-03,CUST-03817,PROD-0093,Clothing,53000.0,1,Completed,Indonesia,53000.0
INV-004115,2023-07-12,CUST-03166,PROD-0082,Sports,250000.0,1,Completed,Indonesia,250000.0
INV-004116,2023-11-27,CUST-00934,PROD-0044,Beauty,137000.0,1,Completed,Indonesia,137000.0
INV-004117,2023-11-30,CUST-00844,PROD-0049,Sports,460000.0,1,Completed,Vietnam,460000.0
INV-004119,2023-09-01,CUST-00380,PROD-0015,Home & Garden,290000.0,4,Completed,Indonesia,1160000.0
INV-004121,2023-11-19,CUST-00255,PROD-0066,Clothing,278000.0,3,Completed,Indonesia,834000.0
INV-004122,2023-07-25,CUST-03722,PROD-0021,Home & Garden,1680000.0,1,Completed,Singapore,1680000.0
INV-004123,2023-11-30,CUST-04508,PROD-0023,Home & Garden,1200000.0,1,Completed,Indonesia,1200000.0
INV-004125,2023-12-04,CUST-04230,PROD-0065,Home & Garden,1950000.0,1,Completed,Indonesia,1950000.0
INV-004126,2023-11-28,CUST-01507,PROD-0083,Sports,890000.0,4,Completed,Indonesia,3560000.0
INV-004127,2023-01-02,CUST-03433,PROD-0070,Clothing,218000.0,1,Completed,Malaysia,218000.0
INV-004128,2023-02-26,CUST-04914,PROD-0050,Clothing,499000.0,1,Completed,Indonesia,499000.0
INV-004130,2023-03-03,CUST-01967,PROD-0080,Sports,790000.0,4,Completed,Indonesia,3160000.0
INV-004131,2023-12-11,CUST-03452,PROD-0025,Clothing,398000.0,1,Completed,Indonesia,398000.0
INV-004132,2023-11-01,CUST-01789,PROD-0042,Sports,890000.0,2,Completed,Indonesia,1780000.0
INV-004133,2023-12-15,CUST-02737,PROD-0067,Electronics,13120000.0,1,Completed,Vietnam,13120000.0
INV-004134,2023-01-06,CUST-00666,PROD-0023,Home & Garden,1200000.0,1,Completed,Indonesia,1200000.0
INV-004135,2023-12-03,CUST-02444,PROD-0021,Home & Garden,1680000.0,2,Completed,Singapore,3360000.0
INV-004136,2023-02-16,CUST-00153,PROD-0075,Home & Garden,1770000.0,1,Completed,Indonesia,1770000.0
INV-004138,2023-07-27,CUST-04669,PROD-0058,Sports,870000.0,1,Completed,Indonesia,870000.0
INV-004139,2023-07-12,CUST-02048,PROD-0079,Unknown,250000.0,1,Completed,Malaysia,250000.0
INV-004140,2023-07-12,CUST-02406,PROD-0032,Electronics,9330000.0,1,Completed,Indonesia,9330000.0
INV-004141,2023-07-01,CUST-00345,PROD-0046,Clothing,161000.0,1,Completed,Indonesia,161000.0
INV-004142,2023-02-10,CUST-04107,PROD-0097,Home & Garden,1370000.0,1,Completed,Vietnam,1370000.0
INV-004143,2023-01-09,CUST-02281,PROD-0087,Beauty,299000.0,4,Completed,Indonesia,1196000.0
INV-004144,2023-03-17,CUST-04179,PROD-0070,Clothing,218000.0,1,Completed,Indonesia,218000.0
INV-004145,2023-05-08,CUST-03701,PROD-0064,Electronics,14330000.0,2,Completed,Indonesia,28660000.0
INV-004146,2023-04-12,CUST-03368,PROD-0020,Beauty,51000.0,1,Completed,Indonesia,51000.0
INV-004147,2023-08-26,CUST-03123,PROD-0052,Electronics,11460000.0,1,Completed,Indonesia,11460000.0
INV-004148,2023-10-27,CUST-03341,PROD-0037,Home & Garden,1700000.0,1,Completed,Singapore,1700000.0
INV-004149,2023-12-08,CUST-04645,PROD-0063,Beauty,73000.0,1,Completed,Malaysia,73000.0
INV-004150,2023-11-06,CUST-02102,PROD-0024,Electronics,1160000.0,1,Completed,Indonesia,1160000.0
INV-004152,2023-10-26,CUST-03717,PROD-0073,Sports,390000.0,1,Completed,Indonesia,390000.0
INV-004153,2023-10-30,CUST-03089,PROD-0079,Beauty,250000.0,1,Completed,Indonesia,250000.0
INV-004154,2023-11-05,CUST-04817,PROD-0095,Electronics,12960000.0,1,Completed,Thailand,12960000.0
INV-004155,2023-10-11,CUST-01765,PROD-0042,Sports,890000.0,1,Completed,Indonesia,890000.0
INV-004156,2023-08-26,CUST-04555,PROD-0066,Clothing,278000.0,1,Completed,Indonesia,278000.0
INV-004158,2023-01-26,CUST-04303,PROD-0023,Home & Garden,1200000.0,1,Completed,Malaysia,1200000.0
INV-004159,2023-02-18,CUST-04981,PROD-0032,Electronics,9330000.0,1,Completed,Vietnam,9330000.0
INV-004160,2023-03-21,CUST-04912,PROD-0011,Electronics,11500000.0,1,Completed,Indonesia,11500000.0
INV-004161,2023-05-29,CUST-00037,PROD-0009,Sports,480000.0,3,Completed,Indonesia,1440000.0
INV-004162,2023-11-12,CUST-03268,PROD-0019,Sports,210000.0,1,Completed,Indonesia,210000.0
INV-004163,2023-05-26,CUST-01859,PROD-0005,Beauty,39000.0,2,Completed,Singapore,78000.0
INV-004164,2023-01-09,CUST-02462,PROD-0016,Beauty,56000.0,1,Completed,Singapore,56000.0
INV-004165,2023-11-22,CUST-02633,PROD-0020,Beauty,51000.0,4,Completed,Indonesia,204000.0
INV-004166,2023-10-04,CUST-04846,PROD-0079,Beauty,250000.0,2,Completed,Indonesia,500000.0
INV-004167,2023-12-08,CUST-02435,PROD-0021,Home & Garden,1680000.0,3,Completed,Vietnam,5040000.0
INV-004168,2023-12-30,CUST-02700,PROD-0080,Sports,790000.0,1,Completed,Malaysia,790000.0
INV-004170,2023-02-22,CUST-03508,PROD-0078,Electronics,1740000.0,1,Completed,Indonesia,1740000.0
INV-004171,2023-10-07,CUST-01025,PROD-0073,Sports,390000.0,1,Completed,Thailand,390000.0
INV-004173,2023-11-18,CUST-02986,PROD-0032,Electronics,9330000.0,1,Completed,Vietnam,9330000.0
INV-004174,2023-09-27,CUST-03351,PROD-0013,Home & Garden,630000.0,1,Completed,Indonesia,630000.0
INV-004175,2023-11-30,CUST-01253,PROD-0097,Home & Garden,1370000.0,1,Completed,Indonesia,1370000.0
INV-004176,2023-05-07,CUST-00056,PROD-0040,Beauty,102000.0,1,Completed,Thailand,102000.0
INV-004177,2023-03-25,CUST-00988,PROD-0091,Home & Garden,140000.0,1,Completed,Indonesia,140000.0
INV-004178,2023-11-13,CUST-03950,PROD-0085,Sports,780000.0,2,Completed,Indonesia,1560000.0
INV-004179,2023-09-08,CUST-00425,PROD-0064,Electronics,14330000.0,1,Completed,Indonesia,14330000.0
INV-004180,2023-02-01,CUST-04066,PROD-0045,Beauty,69000.0,1,Completed,Indonesia,69000.0
INV-004181,2023-03-17,CUST-01470,PROD-0006,Electronics,3670000.0,1,Completed,Malaysia,3670000.0
INV-004182,2023-02-06,CUST-04896,PROD-0093,Clothing,53000.0,1,Completed,Indonesia,53000.0
INV-004183,2023-01-21,CUST-01721,PROD-0059,Electronics,10360000.0,1,Completed,Indonesia,10360000.0
INV-004184,2023-08-18,CUST-02544,PROD-0036,Sports,300000.0,1,Completed,Indonesia,300000.0
INV-004185,2023-01-14,CUST-04042,PROD-0056,Beauty,133000.0,2,Completed,Indonesia,266000.0
INV-004186,2023-04-26,CUST-01055,PROD-0100,Clothing,403000.0,2,Completed,Vietnam,806000.0
INV-004187,2023-06-14,CUST-03854,PROD-0053,Electronics,2720000.0,2,Completed,Thailand,5440000.0
INV-004188,2023-01-18,CUST-03861,PROD-0081,Clothing,347000.0,1,Completed,Singapore,347000.0
INV-004189,2023-12-22,CUST-00736,PROD-0062,Home & Garden,310000.0,4,Completed,Singapore,1240000.0
INV-004190,2023-02-10,CUST-04859,PROD-0045,Beauty,69000.0,2,Completed,Thailand,138000.0
INV-004191,2023-02-07,CUST-00304,PROD-0078,Electronics,1740000.0,3,Completed,Indonesia,5220000.0
INV-004192,2023-10-06,CUST-02821,PROD-0045,Beauty,69000.0,1,Completed,Thailand,69000.0
INV-004193,2023-05-14,CUST-02630,PROD-0058,Sports,870000.0,4,Completed,Indonesia,3480000.0
INV-004194,2023-11-05,CUST-02997,PROD-0032,Electronics,9330000.0,2,Completed,Indonesia,18660000.0
INV-004196,2023-06-09,CUST-00104,PROD-0092,Sports,310000.0,1,Completed,Indonesia,310000.0
INV-004197,2023-05-08,CUST-02264,PROD-0003,Clothing,381000.0,2,Completed,Indonesia,762000.0
INV-004198,2023-02-11,CUST-01226,PROD-0023,Home & Garden,1200000.0,4,Completed,Indonesia,4800000.0
INV-004199,2023-07-21,CUST-04822,PROD-0049,Sports,460000.0,1,Completed,Indonesia,460000.0
INV-004200,2023-07-10,CUST-01955,PROD-0066,Clothing,278000.0,1,Completed,Vietnam,278000.0
INV-004201,2023-12-22,CUST-02284,PROD-0081,Clothing,347000.0,4,Completed,Indonesia,1388000.0
INV-004202,2023-03-19,CUST-04428,PROD-0002,Home & Garden,570000.0,1,Completed,Indonesia,570000.0
INV-004203,2023-05-25,CUST-00742,PROD-0049,Sports,460000.0,1,Completed,Indonesia,460000.0
INV-004204,2023-05-02,CUST-01669,PROD-0093,Clothing,53000.0,1,Completed,Indonesia,53000.0
INV-004205,2023-11-06,CUST-00455,PROD-0025,Clothing,398000.0,4,Completed,Indonesia,1592000.0
INV-004206,2023-01-28,CUST-04122,PROD-0065,Home & Garden,1950000.0,1,Completed,Indonesia,1950000.0
INV-004207,2023-11-06,CUST-00349,PROD-0065,Home & Garden,1950000.0,1,Completed,Indonesia,1950000.0
INV-004208,2023-01-22,CUST-04888,PROD-0022,Sports,900000.0,1,Completed,Indonesia,900000.0
INV-004209,2023-12-21,CUST-00760,PROD-0070,Clothing,218000.0,2,Completed,Malaysia,436000.0
INV-004210,2023-04-13,CUST-00647,PROD-0012,Clothing,364000.0,1,Completed,Indonesia,364000.0
INV-004211,2023-02-19,CUST-03102,PROD-0013,Home & Garden,630000.0,3,Completed,Malaysia,1890000.0
INV-004212,2023-06-25,CUST-04595,PROD-0007,Sports,640000.0,4,Completed,Indonesia,2560000.0
INV-004213,2023-11-01,CUST-00978,PROD-0015,Home & Garden,290000.0,1,Completed,Indonesia,290000.0
INV-004214,2023-01-10,CUST-01302,PROD-0019,Sports,210000.0,1,Completed,Thailand,210000.0
INV-004215,2023-09-02,CUST-00058,PROD-0061,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-004216,2023-12-24,CUST-02428,PROD-0062,Home & Garden,310000.0,1,Completed,Vietnam,310000.0
INV-004217,2023-04-11,CUST-01128,PROD-0082,Sports,250000.0,1,Completed,Indonesia,250000.0
INV-004218,2023-02-07,CUST-03199,PROD-0096,Electronics,7960000.0,3,Completed,Indonesia,23880000.0
INV-004219,2023-08-04,CUST-04724,PROD-0035,Beauty,103000.0,2,Completed,Indonesia,206000.0
INV-004220,2023-07-28,CUST-03344,PROD-0017,Home & Garden,1250000.0,1,Completed,Indonesia,1250000.0
INV-004222,2023-10-01,CUST-00604,PROD-0095,Electronics,12960000.0,1,Completed,Indonesia,12960000.0
INV-004223,2023-01-04,CUST-04551,PROD-0058,Sports,870000.0,1,Completed,Thailand,870000.0
INV-004224,2023-01-27,CUST-00397,PROD-0043,Home & Garden,500000.0,1,Completed,Singapore,500000.0
INV-004225,2023-01-05,CUST-01956,PROD-0056,Beauty,133000.0,3,Completed,Thailand,399000.0
INV-004226,2023-11-21,CUST-00719,PROD-0083,Sports,890000.0,3,Completed,Indonesia,2670000.0
INV-004227,2023-01-06,CUST-04815,PROD-0016,Beauty,56000.0,1,Completed,Malaysia,56000.0
INV-004228,2023-01-31,CUST-00969,PROD-0022,Sports,900000.0,3,Completed,Indonesia,2700000.0
INV-004230,2023-08-24,CUST-01639,PROD-0099,Sports,620000.0,2,Completed,Vietnam,1240000.0
INV-004231,2023-02-27,CUST-03004,PROD-0030,Home & Garden,500000.0,1,Completed,Indonesia,500000.0
INV-004232,2023-11-16,CUST-00342,PROD-0007,Sports,640000.0,1,Completed,Indonesia,640000.0
INV-004233,2023-09-10,CUST-03797,PROD-0045,Beauty,69000.0,3,Completed,Indonesia,207000.0
INV-004234,2023-10-30,CUST-02240,PROD-0081,Clothing,347000.0,1,Completed,Indonesia,347000.0
INV-004235,2023-05-25,CUST-04562,PROD-0078,Electronics,1740000.0,2,Completed,Indonesia,3480000.0
INV-004236,2023-03-05,CUST-04210,PROD-0012,Clothing,364000.0,1,Completed,Indonesia,364000.0
INV-004237,2023-07-19,CUST-04490,PROD-0077,Clothing,445000.0,1,Completed,Indonesia,445000.0
INV-004238,2023-06-19,CUST-02322,PROD-0037,Home & Garden,1700000.0,1,Completed,Malaysia,1700000.0
INV-004239,2023-07-09,CUST-04892,PROD-0088,Home & Garden,930000.0,1,Completed,Indonesia,930000.0
INV-004241,2023-03-13,CUST-00841,PROD-0054,Clothing,406000.0,1,Completed,Indonesia,406000.0
INV-004242,2023-08-18,CUST-00086,PROD-0038,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-004243,2023-03-09,CUST-03327,PROD-0003,Clothing,381000.0,1,Completed,Singapore,381000.0
INV-004245,2023-08-14,CUST-00036,PROD-0009,Sports,480000.0,1,Completed,Singapore,480000.0
INV-004246,2023-02-18,CUST-03467,PROD-0064,Electronics,14330000.0,3,Completed,Indonesia,42990000.0
INV-004247,2023-02-01,CUST-03605,PROD-0074,Electronics,2120000.0,1,Completed,Indonesia,2120000.0
INV-004248,2023-05-06,CUST-00615,PROD-0027,Electronics,6010000.0,1,Completed,Singapore,6010000.0
INV-004249,2023-12-30,CUST-02174,PROD-0008,Sports,280000.0,1,Completed,Singapore,280000.0
INV-004250,2023-12-15,CUST-01752,PROD-0013,Home & Garden,630000.0,1,Completed,Indonesia,630000.0
INV-004251,2023-06-13,CUST-04781,PROD-0007,Sports,640000.0,1,Completed,Indonesia,640000.0
INV-004252,2023-10-22,CUST-04299,PROD-0082,Sports,250000.0,1,Completed,Indonesia,250000.0
INV-004253,2023-04-20,CUST-03315,PROD-0075,Home & Garden,1770000.0,1,Completed,Indonesia,1770000.0
INV-004254,2023-04-10,CUST-04537,PROD-0031,Home & Garden,1430000.0,1,Completed,Indonesia,1430000.0
INV-004255,2023-12-10,CUST-02162,PROD-0081,Clothing,347000.0,2,Completed,Indonesia,694000.0
INV-004257,2023-02-15,CUST-03918,PROD-0061,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-004258,2023-04-06,CUST-00822,PROD-0073,Sports,390000.0,1,Completed,Indonesia,390000.0
INV-004259,2023-04-22,CUST-04005,PROD-0031,Home & Garden,1430000.0,2,Completed,Indonesia,2860000.0
INV-004260,2023-12-16,CUST-03925,PROD-0028,Beauty,202000.0,1,Completed,Vietnam,202000.0
INV-004261,2023-01-21,CUST-02369,PROD-0034,Clothing,124000.0,1,Completed,Indonesia,124000.0
INV-004262,2023-03-25,CUST-02640,PROD-0031,Home & Garden,1430000.0,1,Completed,Malaysia,1430000.0
INV-004263,2023-10-31,CUST-03081,PROD-0080,Sports,790000.0,1,Completed,Malaysia,790000.0
INV-004264,2023-11-15,CUST-03879,PROD-0031,Home & Garden,1430000.0,1,Completed,Indonesia,1430000.0
INV-004266,2023-02-18,CUST-00178,PROD-0074,Electronics,2120000.0,1,Completed,Indonesia,2120000.0
INV-004267,2023-04-07,CUST-03468,PROD-0079,Beauty,250000.0,1,Completed,Indonesia,250000.0
INV-004268,2023-03-12,CUST-02285,PROD-0038,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-004269,2023-09-26,CUST-04954,PROD-0076,Home & Garden,550000.0,1,Completed,Indonesia,550000.0
INV-004270,2023-02-13,CUST-02715,PROD-0042,Sports,890000.0,1,Completed,Indonesia,890000.0
INV-004271,2023-01-30,CUST-01040,PROD-0050,Clothing,499000.0,1,Completed,Indonesia,499000.0
INV-004272,2023-11-08,CUST-04657,PROD-0089,Sports,510000.0,1,Completed,Singapore,510000.0
INV-004273,2023-01-02,CUST-01019,PROD-0004,Sports,180000.0,1,Completed,Thailand,180000.0
INV-004274,2023-12-11,CUST-02015,PROD-0028,Beauty,202000.0,1,Completed,Indonesia,202000.0
INV-004275,2023-09-10,CUST-01234,PROD-0017,Home & Garden,1250000.0,2,Completed,Indonesia,2500000.0
INV-004276,2023-09-17,CUST-00618,PROD-0054,Clothing,406000.0,1,Completed,Indonesia,406000.0
INV-004278,2023-07-05,CUST-01699,PROD-0072,Sports,930000.0,1,Completed,Vietnam,930000.0
INV-004279,2023-06-10,CUST-02745,PROD-0079,Beauty,250000.0,1,Completed,Indonesia,250000.0
INV-004280,2023-05-28,CUST-01109,PROD-0081,Clothing,347000.0,1,Completed,Indonesia,347000.0
INV-004281,2023-01-28,CUST-02438,PROD-0094,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-004282,2023-07-07,CUST-03559,PROD-0061,Sports,780000.0,4,Completed,Indonesia,3120000.0
INV-004283,2023-10-19,CUST-01129,PROD-0048,Sports,490000.0,2,Completed,Indonesia,980000.0
